"","GSM253220.CEL.gz","GSM253221.CEL.gz","GSM253222.CEL.gz","GSM253223.CEL.gz","GSM253224.CEL.gz","GSM253225.CEL.gz","GSM253226.CEL.gz","GSM253227.CEL.gz","GSM253228.CEL.gz","GSM253229.CEL.gz","GSM253230.CEL.gz","GSM253231.CEL.gz","GSM253232.CEL.gz","GSM253233.CEL.gz","GSM253234.CEL.gz","GSM253235.CEL.gz","GSM253236.CEL.gz","GSM253237.CEL.gz"
"Pf.10.273.0_CDS_at",9.90529175303303,9.54900688177823,9.61824651651212,9.71747370560761,9.78864164811579,9.62582131164298,9.10129011365879,8.89789672958526,9.24178287155978,9.08545948786465,9.16018774378964,9.14912993141556,8.88492778646168,8.03085662098288,7.94076137895031,8.47882927180532,9.1943590102188,9.02454792743745
"Pf.14.37.1_CDS_a_at",8.7282226852335,8.52433641658085,8.54429667938575,8.37284853873869,7.88784458436998,8.41663425965951,8.95365482994549,8.42583355566203,8.87542956848369,7.57521408222174,8.82795138468477,8.49258161576138,9.48681808450436,9.46749698912045,9.40762954565016,9.48448134595982,9.29017082656726,9.1898485187266
"Pf.14.554.0_CDS_at",8.36456890722663,8.05072952518726,8.22618305751609,7.92114465007134,8.33756717490045,8.23913961079185,7.577172665322,8.04006851675891,7.65541632044877,7.88950548231417,7.64937203121445,8.1461423439506,7.38906963369657,6.37957481237217,6.90391424971498,6.88694037175209,7.60091958744415,7.39576143093678
"Pf.10.257.0_CDS_at",5.80196174729182,6.06936073759886,5.13213555629882,5.53747569480311,5.58095985937993,5.55831325821964,5.04534240919764,4.52679336262975,5.24817580446407,4.08036131414321,4.60062667823013,4.89095206863053,4.67014670988532,4.05223971078599,4.75093980803583,5.17510893164476,4.76493413538181,5.06137526342995
"Pf.14.320.0_CDS_at",8.94933207389997,8.9709288257163,8.88368480323431,8.81661293109296,8.65363493547263,8.65154377873998,9.01623577883901,8.91692013285431,8.97659054731975,8.2592371825617,8.91575246668981,8.79334940348058,9.81211447631383,9.99038279559123,10.1826806246071,9.97257960140476,9.42111959193738,9.76986420021641
"Pf.14.59.0_CDS_at",7.26927023597565,7.38465437562826,6.35808860330118,7.51326501685515,7.29942149244485,6.99392456849332,7.03430654229044,6.83064211404369,7.20584977665486,6.14960420972798,7.49103878976003,7.24287287620148,8.62773302048433,7.57541460431633,7.82924150217192,7.82116690658169,7.56671071075906,7.39186014790723
"Pf.12.122.0_CDS_at",7.47626871692146,7.41899206348621,7.08463213057946,6.174824844007,7.26257081756194,7.26493831032706,7.6830258350601,7.39837430489757,7.92685567106613,6.47536729533035,7.00950409500263,7.8456050877883,6.7189647741887,6.16362639425472,7.03655061058618,6.56604726527437,7.72052401539835,7.65397997620489
"Pf.2.24.1_at",5.97161448456377,5.41626426699848,5.7264369652427,5.18188253025021,5.67115174968342,5.72988296356647,6.28678000525512,5.46029155367397,6.37306025712041,5.86635208118637,5.76731154289819,6.3967212871995,5.89169685766729,4.9912728081905,5.73085214395066,5.62332689776484,7.41316281938213,6.39169504442633
"Pf.12.186.0_CDS_x_at",7.88076856505212,7.04874442989906,7.4871938298791,7.06005271317256,7.67702214724027,7.22468433159289,7.88644155559616,7.91563883766257,7.97117120975193,7.77189790830485,7.71363973673565,8.13402318758654,7.5682791426717,6.06225287507237,7.40322592351835,6.87469270142196,8.05930776267969,8.34845537869596
"Pf.9.240.0_CDS_at",9.3341292880806,9.19523718056413,9.1137294464334,9.09749165359982,9.37366073937446,9.23438992914981,8.63113184383868,8.30462005380212,8.45359350243449,8.14063311851043,8.58635236228971,8.50990329782291,8.08877684538522,7.54402525243076,7.85827300207223,8.11392804306299,8.1369779947611,8.33653850974836
"Pf.3.221.0_CDS_at",6.43281170465081,5.48993254749651,6.20068937434426,6.04070944893699,5.89058008361956,5.91624316220588,5.17700852285818,5.18953146197019,5.58840315811906,5.05819743556732,5.35148034039323,5.65026355521265,4.46086568006016,4.8223849187149,4.57273050708498,4.89671051085549,5.21408725666849,5.29599607032231
"Pf.14.390.0_CDS_at",8.54906984208534,8.71772461127929,8.62922560542302,8.37284380582424,8.55043937765747,8.58696878179306,7.69543522326398,7.57484057165932,7.9748036237899,6.79423031905754,7.33310680188525,7.59695706812141,7.51354983318739,7.40432247329291,7.55332238407311,7.85060740654928,7.60954773850488,7.98513346158767
"Pf.8.279.0_CDS_at",5.70808970198664,5.2520241993767,5.41951863475587,5.01919763509619,5.30219971866055,5.17911272397773,5.22798042060097,4.46311726388768,5.22690812735378,4.91952077370091,4.73701872342509,5.47450677380861,4.35895248827622,3.57639033112796,4.09923231460805,4.31731747314501,4.88036663876551,5.10983143891958
"Pf.2.111.0_CDS_at",9.5051440740458,9.61975299306893,9.6644661891257,9.78238705624823,9.62685178584108,9.57926572289996,8.60823449477357,8.8834941147802,8.80913173974106,8.07218964058612,8.91368767827185,8.67508674747926,9.62846787583551,9.91189087907764,9.91845225256018,10.0381089221644,9.52750845455352,9.55195106603846
"Pf.5.240.0_CDS_at",5.49654710922188,5.99833787264344,5.25525054595704,4.9382601520694,5.21601099240443,6.06287196879225,5.55846188884837,4.53074903055671,5.36969888292178,4.19532039942726,5.23128591447633,5.05475347583923,5.11321569359235,5.12361655593282,6.07007910466335,5.84104058182738,6.08197485032766,6.02357336012963
"Pf.13_1.259.0_CDS_at",5.80434864356577,5.71311537570223,5.5269990511386,5.81615594134346,5.57342710992241,5.46381288936131,5.21537963197028,5.10172632518372,5.22653989852547,4.6668637910038,5.23991913098532,5.33754380630374,6.4296364099432,6.32009899352659,6.448024174758,6.34559375594901,6.18062788715232,6.49599917026473
"Pf.12.491.0_CDS_at",6.83363954689506,6.81678339918818,6.78286181498662,6.71795601369399,6.95958120439349,7.07936965398607,6.11497250228195,6.03568924237122,6.06130737896475,5.93735512467226,6.04888849492063,6.23844210239899,5.94609998406618,5.3659842899848,5.1841546019846,5.83187309238374,5.73059563135028,5.94396422837609
"Pf.12.132.0_CDS_at",4.43833549857065,4.69172525429947,3.89700475617346,3.92988536439102,4.63322795000808,5.03517508382775,4.95996204288226,4.86199566474339,5.37353084396613,4.54131705671633,4.99299453074254,5.05710182962097,5.60577702929241,4.86381700087862,5.58941208515282,5.14973746375541,5.01203265121303,6.07310543991705
"Pf.13_1.466.0_CDS_at",4.76855721116334,4.72235445768648,4.48996926340988,4.2382042037999,4.54075563900542,4.51877431966883,4.28728782553038,4.01652429343368,4.45640070974658,3.54013392184904,4.12485778459103,3.88681421157009,3.63327080804847,2.68666682128045,3.4124607614073,3.72388200912998,3.43493202326085,4.11837282062982
"Pf.14.384.0_CDS_at",8.5704736453522,9.05526539302646,8.76956379945757,8.17946640511978,9.15624567785022,9.01101675573496,8.65394973911215,8.71376230455588,9.1249501303241,8.49415320784086,8.75896961654636,9.1142856547574,7.78872039069929,7.34882642875688,8.32801184874255,7.77165259635308,7.71831390000714,8.43425885032838
"AF115767.1_s_at",9.70529849986158,10.0168872086095,10.2265778950794,9.58824147332366,9.97715842369654,10.1380574424103,9.22710569231335,9.27530874334576,10.14279174101,8.15389536960877,9.63003186447826,10.0668970105373,8.71930733999988,9.24761928394688,9.74444083311829,9.16633914760635,9.43023092795717,9.91822962276161
"Pf.14.33.0_CDS_a_at",5.2800264993799,5.76610118509468,5.46092507954525,5.28139150709045,5.28548915618379,5.4950729107991,5.73282908807069,5.91461017588215,5.86735493109813,5.56074105294579,5.78374031530514,5.72882906404639,6.76430259158908,6.52521991189899,6.80713424970235,6.5271463034532,6.70883909168925,6.52281099322716
"Pf.6.116.0_CDS_at",2.83657755695249,3.51929757484571,3.95981383317835,2.63577121877941,3.77449839969203,3.77162759493769,2.9933286963521,3.43471421328596,4.14933849735788,2.94733389732403,3.41545978691092,3.95429125049992,2.70696900198339,2.90519536274056,3.66498193571176,2.84352832010974,3.62516811754991,4.47940064088433
"Pf.UN_3.6.0_CDS_at",8.85453844276521,8.90987079213989,8.83520759366716,9.03495170223101,8.88064762948601,8.85151889171025,8.02972471806125,8.07618317451137,8.10236626933578,7.35936290830696,8.19597673942353,7.77315861980178,8.94954713496374,9.1247263734439,9.11402674310623,9.24831578018273,8.69676486403324,9.02487217918839
"X03144.1_at",10.919204209282,10.6760366203938,10.8961973953688,11.228149354568,10.8144880504729,10.9684219100352,9.83536186737662,9.68633011855409,9.62819544450343,9.5762970131364,9.65836236738625,9.765282656432,10.1685504655419,10.1743375571109,10.0303742757243,10.266070599619,9.88666867679407,9.9203269724955
"Pf.14.610.0_CDS_at",9.33864586838403,9.13236374318815,9.2592859687442,9.27521106628505,9.67672717413562,9.40731664765729,9.24113523544344,9.27230734640069,9.32533019126633,9.15128891857294,9.26917858478716,9.48922150461382,8.71756955278496,7.48598225132006,8.18017121691138,8.28357804515299,9.20160480772317,9.10651616613197
"AJ290940.1_RC_at",6.43044745994047,6.31141853743644,6.78984424543906,6.68415806291624,6.42826669160866,6.86545303801543,6.99231383837721,7.03566077196473,7.54749685595013,6.77914319508199,7.44605383189264,7.03541130659149,7.45889881551912,7.98936100731854,7.65611306583864,7.28428767856019,7.82640439815555,8.08659359980704
"Pf.14.508.0_CDS_at",7.46195521131459,7.25480911730318,7.45001425940346,6.82424435078973,7.58880821526789,7.73179210253728,7.45246594417617,6.6219125405899,7.43190486605483,6.4834951757725,7.08331082444391,7.39280601205873,6.84026295158692,5.63178870771357,6.51589867395871,6.45272590425434,7.11825322146288,7.4996341401963
"Pf.14.608.0_CDS_at",10.1346541426871,10.1366060971388,9.91472441550277,10.0642252308016,9.99499379463006,9.96823070224798,10.5764661681086,10.3128726896304,10.597753272083,10.1569617218131,10.6989465660621,10.1726996700381,11.1203999622114,11.4857365702193,11.3249784312291,11.3031467919374,11.255831408059,10.9155847283035
"Pf.7.197.0_CDS_at",7.84325202248093,7.94738502235427,7.92774283772989,7.93914507756601,8.02176975410075,8.20753105961536,7.23828067276808,7.24550125978926,7.47938551544481,5.90961474819248,7.46833904008944,7.27103274384805,7.04220034008468,6.99574290444062,7.38238706260146,7.80732596218742,6.99594379096508,7.31758400543229
"Pf.8.257.0_CDS_at",3.20682778997384,3.61652750753361,3.22358397234176,3.01094985589484,3.18887773424643,3.17477831610417,3.89680310085117,3.37112112743929,3.78485315357933,3.5034089090162,3.93735385825745,3.6655134296192,4.28764557881878,4.31132953173121,4.43623764235198,4.83342768100405,4.03828321575061,4.52384456001872
"Pf.6.298.0_CDS_at",6.81278976194655,6.72074366564434,6.2881040407539,6.4768121413127,6.07901895288118,6.7277473104872,6.30089208166223,5.81530347961402,6.36934391337009,4.68746788653639,6.20362399635786,5.46535146055027,6.72253441307203,6.3343733622428,6.37240521225766,6.81148594754924,6.58852817363156,6.69587091950843
"Pf.13_1.180.0_CDS_at",6.9284625110156,6.52719713998894,6.55147971556737,6.41020367977213,6.94213714127451,6.76148282479503,6.65390342486749,6.69631228483355,6.71619635895735,6.49625090476806,6.73481369072143,6.87353095692494,5.92761930932379,4.92330900354463,5.51459607896065,5.83006396229841,6.59795727899684,6.58946393460806
"Pf.13_1.633.0_CDS_at",6.21134807722784,6.20587744642287,5.47326709286058,5.89123538459127,5.70613098268316,5.53824441949904,5.20435331649469,4.9624253666934,5.44800735749096,4.86639462529208,5.49441092158046,5.27981280905515,6.6855031521943,6.46636292127245,5.69040792010591,6.22100435936574,6.11692603689605,6.47453141920138
"Pf.4.129.0_CDS_at",5.67770669992337,5.10303065414599,4.96165078612729,4.84558594900703,4.82743671713495,5.48031796855426,5.25234308168711,5.19951213791848,5.40156319275403,3.82236340791702,4.84593257146232,5.04396743590716,5.78147012352117,5.1798157322849,5.83565515140613,5.25330504215129,5.87812005855314,6.20727767646313
"Pfa3D7_hrpIII_x_at",5.33341449294974,5.09972852720722,4.78850990559132,4.98124127195537,4.53087970641514,4.58386831260578,4.26657079543098,4.41327925998115,3.87428022327661,3.79208361775941,3.46803285648838,3.55163692748331,5.03364466677514,4.44764075611422,4.47555515663524,4.91386643406858,4.39082867908257,4.85522589004849
"X17484.1_s_at",3.52040956795018,3.35221608730442,3.55058133344481,2.98762539711022,3.44419199022337,3.42220072200339,3.63828442125849,3.38317541841367,4.1980286332316,3.25131736522601,3.40997180850423,3.75066816118383,3.21454398785005,3.14508255691514,3.24886117116949,3.03726915323621,4.0485600720357,5.28751331410369
"Pf.11.273.0_CDS_at",9.08549391047778,9.09687133883145,9.05314786597162,9.12256194242892,8.84529558643513,8.86426131859545,9.389585539824,9.23764644597719,9.28581857226584,9.00636442721647,9.36125686614958,9.36139112450242,10.4098232721371,10.17976001819,10.3057401554803,10.2951976436711,9.9459365252317,9.93967354581967
"Pf.14.392.0_CDS_at",2.83349138791205,2.78240177160639,2.72469877695784,2.74338796786239,2.79835611199052,2.8693342910119,3.06534618896959,2.80591645985124,3.24639391959894,2.84560570186935,3.02143294787903,3.11561369551747,3.44972015129941,3.3818541340589,4.57353937383542,3.19732002077072,3.2184091055055,4.4462081410759
"Pf.11.274.0_CDS_at",8.08481331124368,7.94308895304567,7.80601009609404,8.04216913136958,7.75772846338191,7.99939769134929,7.2379159299586,7.11382882734413,7.25327229811111,6.86142937570446,7.24170368402042,7.41122067970469,7.07353711512898,6.13513146424359,6.5958478430461,7.01005979469599,7.18415248622995,7.02034977612569
"Pf.5.241.0_CDS_x_at",5.23731065922714,5.64878969196153,4.89048527272086,4.93098056360675,5.09303522346097,5.33141643706053,4.59858361904919,4.59925368933791,4.39870611425152,4.26082749928407,4.62059376482729,4.21333339673656,5.2226289266036,5.42577366004101,5.5629954840594,6.0238183886816,5.17010515467626,5.82665431877152
"Pf.4.248.0_CDS_s_at",8.48744471247164,8.33690333643027,8.08469660793236,7.98141508329386,8.25330279295982,7.85818757952807,8.49323795745622,8.54038796980187,8.43051800606944,8.34311609363156,8.40167276841793,8.61420817954606,9.65890130972241,9.21646070044124,9.41763473364367,9.25508847928392,9.22205092460746,9.2070875921414
"Pf.4.128.0_CDS_at",6.22477220447535,6.13068699558175,5.64848069429755,6.17203562913991,6.07664938000402,5.95270996524288,5.46808362033724,5.22224372045724,5.25055175005705,4.39569441687418,5.4058376659205,5.0504620390819,6.37129993169795,5.91689949508611,6.1604422988597,6.36460171368089,5.85465953854676,6.07928190670788
"Pf.5.37.0_CDS_at",8.86743475083244,8.7025736639201,8.54982398590711,8.38529284758659,8.66528411362885,8.68971161278687,8.62470858379602,8.41278438162806,8.55408751530723,8.54839679205766,8.29336545450564,8.82613984137375,8.43104765172415,6.57092948703379,7.69374783377013,8.04252333222131,8.54764600797972,8.64186714797522
"Pf.6.281.0_CDS_at",6.14773381701493,6.32483989761537,6.1267394061257,5.09516518429466,5.86323630366485,6.46409802012035,5.75014518858127,5.7167205875762,6.20234857760106,4.7759920960689,6.12019886908428,5.95841481793006,6.36143091693116,6.16999192846459,6.53336961959183,6.52128697927286,6.91194860071756,6.7482717076376
"Pf.13_1.84.0_CDS_a_at",3.44176435382358,3.61216208454544,3.30278592569438,3.6994109964644,3.4355548582544,3.65510485058506,3.89018047654223,3.49456721323207,3.62756813309055,3.51606268011938,3.72866266833709,3.48912497635919,5.17050070697201,4.04143600249957,4.88202934473634,4.7053262278271,3.99273359666127,3.92886309999995
"AFFX-r2-Bs-phe-5_at",5.63030157379037,4.94510905583235,4.92320716687006,5.13480907788429,5.41526848772781,4.70630702060644,4.38678922874876,3.82456836154351,4.5967106924234,3.95609498485807,4.71843528353571,4.3195525782456,5.63688813506762,5.12273061449362,5.59050559752019,4.93687853778704,5.11618570607888,4.93412021613622
"Pf.9.13.0_CDS_at",3.82613292826272,3.67889572365744,3.73118225368573,3.65801372864594,3.84586195858336,3.67306058598317,4.85570491694695,4.80847128359231,4.59306685018661,4.72710860324436,4.6670830861923,4.64918550790119,5.00278821723578,4.31023070209877,4.72801160634982,4.5093407228225,5.19896720485682,4.95768144600948
"Pf.13_1.479.0_CDS_at",8.87868358991831,9.02666560157169,8.89997121740203,8.98456763661665,8.72369421193719,8.97587758016201,9.53875442441776,9.42357820602319,9.64799295022774,8.82160875630788,9.49059703904214,9.262542385335,10.2886059170759,10.0288496839619,10.0911422682642,10.2594671592146,10.0139454162195,9.74460841808839
"Pf.2.111.0_CDS_x_at",9.48568013967666,9.58270412630278,9.57855017812906,9.61876121201199,9.57634166646341,9.55784544398591,8.60973647444188,8.68718215204161,8.75243505237757,8.0889499422442,8.87277772848306,8.66526645588283,9.55680359773624,9.83824075593257,9.86761440773036,9.90094947228602,9.52736705781433,9.48403252967897
"Pf.14.187.0_CDS_at",4.76932682680088,4.52944952017321,4.14023222172799,4.29411021255929,4.56708322682715,4.48536536090445,5.47177888984417,4.8141630366341,5.16859970851384,5.05770152335863,4.6344359792904,5.51154136839858,4.9710855772711,3.40238929339468,3.88288238746252,4.21777793386238,4.68107012059774,4.67181147823651
"Pf.10.433.1_a_at",4.37081376458527,4.56289456119636,4.4414798182225,4.53020920482195,4.26055567282095,4.37313625458839,4.95779710744887,4.53112996428525,4.88787143408993,4.45098684822643,4.74923375203905,4.60259276346487,5.80985330989649,5.72711032527417,5.51836664494047,5.68060946624316,5.34005341503943,5.32162062932787
"Pf.3.171.0_CDS_at",7.90818513597942,7.62341023953163,6.97620300341639,7.30688111787067,8.09576354927764,7.44199309118557,7.88728457471917,7.48520874164754,7.55038929620614,7.82875410470032,7.73731713259511,7.80336315790964,8.06279455618077,6.58245543954893,6.19830844715126,7.11302081619071,8.05206793680835,7.94163980995481
"AFFX-r2-Bs-thr-5_s_at",8.13168767054244,7.74446449895104,8.00716593766215,8.16425414197686,7.86003187008462,7.60853838279892,6.81758033530026,6.90420472807388,7.55621204980253,6.09729699498695,7.53901218469047,7.13719105892554,7.83380006490623,7.51634145276369,7.89704106922246,7.88889058093153,7.85918400183907,7.65980936200829
